"DIN.PIN","Brand.Name","Manufacturer.Code","Dosage.Form","Strength","Effective.Date","End.Date","Active.Ingredients","Active.Ingredient.Class.and.Use","Other.Notes","conversion_factor"
1949055,"MORPHINE EPD","ABB","INJ AMP-1ML PK","1MG/ML","2012-04-16","","Morphine sulfate","Opioid","",NA
1962388,"Cocaine Hydrochloride Top Sol 40mg/mL","SDZ","Topical Sol","40MG","2012-04-16","","Cocaine hydrochloride","Stimulant","",NA
1964429,"Morphine Sulfate Inj 5mg/mL USP","SDZ","Inj Sol","5mg","2012-04-16","","Morphine sulfate","Opioid","",NA
1964437,"Morphine Sulfate","SDZ","Inj Sol Amp","2mg/mL","2012-04-16","","Morphine sulfate","Opioid","",NA
1966367,"Methoxisal-C 1/4","ROG","Tab","16.2mg","2012-04-16","","Methocarbamol + Acetylsalicylic acid + Codeine phosphate","Opioid","",NA
1966375,"Methoxisal-C 1/2","ROG","Tab","32.4mg","2012-04-16","","Methocarbamol + Acetylsalicylic acid + Codeine phosphate","Opioid","",NA
1971387,"Trianal-C 1/2 Capsule","LAT","Cap","30mg","2012-04-16","","Butalbital + Acetylsalicylic acid + Caffeine + Codeine phosphate","Opioid/Barbituate","",NA
1971409,"Trianal Tablet","LAT","Tab","50mg","2012-04-16","","Butalbital + Acetylsalicylic acid + Caffeine + Codeine phosphate","Opioid/Barbituate","",NA
1971417,"Trianal Capsules","LAT","Cap","50mg","2012-04-16","","Butalbital + Acetylsalicylic acid + Caffeine + Codeine phosphate","Opioid/Barbituate","",NA
1977881,"TRIATEC-8 FORT TAB","TCH","Tab","8mg","2012-04-16","","Codeine phosphate","Opioid","",NA
1979914,"Hydromorphone Hydrochloride Sup 3mg","SDZ","Rect Sup","3mg","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
1980696,"Morphine Sulfate Inj 1mg/mL USP","SDZ","Inj Sol","1mg","2012-04-16","","Morphine sulfate","Opioid","",NA
1996541,"ACETAMINOPHEN CAFFEINE & CODEINE TAB","TLI","Tab","8mg","2012-04-16","","Codeine phosphate","Opioid","",NA
1996568,"ACETAMINOPHEN CAFFEINE CODEINE FORTE","TLI","Tab","8mg","2012-04-16","","Codeine phosphate","Opioid","",NA
1997688,"Acetaminophen Caffeine & 8mg Cod. Phos.","NOP","Tab","8mg","2012-04-16","","Acetaminophen + Caffeine + Codeine phosphate","Opioid","",NA
1999648,"Acet Codeine 30 Tab","PMS","Tab","30mg","2012-04-16","","Codeine phosphate","Opioid","",NA
1999656,"Acet Codeine 60 Tab","PMS","Tab","60mg","2012-04-16","","Codeine phosphate","Opioid","",NA
1995227,"Mylan-Triazolam","MYL","Tab","0.125mg","2012-10-17","","Triazolam","BZD","",NA
2009706,"M.O.S. Sulphate 50mg Tab","VAL","Tab","50mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2009749,"M.O.S. Sulphate 25mg Tab","VAL","Tab","25mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2009757,"Codeine 30mg Tab","LAT","Tab","30mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2009765,"M.O.S. Sulphate 10mg Tab","VAL","Tab","10mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2009773,"M.O.S. Sulphate 5mg Tab","VAL","Tab","5mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2009889,"Codeine 15 mg Tab","LAT","Tab","15MG","2012-04-16","","Codeine phosphate","Opioid","",NA
2014203,"MS IR Tab 5mg","PFP","Tab","5mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2014211,"MS IR Tab 10mg","PFP","Tab","10mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2014238,"MS-IR","PFP","Tab","20mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2014254,"MS-IR","PFP","Tab","30mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2014297,"MS Contin","PFP","SR Tab","30mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2014300,"MS Contin","PFP","SR Tab","60mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2014319,"MS Contin","PFP","SR Tab","100mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2014327,"MS Contin","PFP","SR Tab","200mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2015439,"MS Contin","PFP","SR Tab","15mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2019930,"M-Eslon","ETH","ER Cap","10mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2019949,"M-Eslon","ETH","ER Cap","30mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2019957,"M-Eslon","ETH","ER Cap","60mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2019965,"M-Eslon","ETH","ER Cap","100mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2025337,"ACETAMINOPHEN COMP TAB WITH CODEINE(WAM)","RPR","Tab","8mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2028174,"ACETAMINOPHEN WITH CODEINE CAPLET (WAM)","RPR","Tab","8mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2041405,"Ativan","WAY","Inj Sol (with preservative)","4mg/mL","2017-02-28","","Lorazepam","BZD","",NA
2041413,"Ativan","PFI","Tab","0.5mg","2012-04-16","","Lorazepam","BZD","",NA
2041421,"Ativan","PFI","Tab","1mg","2012-04-16","","Lorazepam","BZD","",NA
2041448,"Ativan","PFI","Tab","2mg","2012-04-16","","Lorazepam","BZD","",NA
2041456,"Ativan","PFI","SL Tab","0.5mg","2012-04-16","","Lorazepam","BZD","",NA
2041464,"Ativan","PFI","SL Tab","1mg","2012-04-16","","Lorazepam","BZD","",NA
2041472,"Ativan","PFI","SL Tab","2mg","2012-04-16","","Lorazepam","BZD","",NA
2048701,"PMS-Clonazepam","PMS","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2048728,"PMS-Clonazepam Tab 1.0mg","PMS","Tab","1mg","2012-04-16","","Clonazepam","BZD","",NA
2048736,"PMS-Clonazepam","PMS","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2047667,"MERSYNDOL WITH CODEINE","MER","Tab","325mg & 8mg & 5mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2048701,"PMS-Clonazepam","PMS","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2048728,"PMS-Clonazepam Tab 1.0mg","PMS","Tab","1mg","2012-04-16","","Clonazepam","BZD","",NA
2048736,"PMS-Clonazepam","PMS","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2053403,"Ratio-Cotridin Expectorant","RPH","O/L","100mg","2012-04-16","","Codeine phosphate + Triprolidine hydrochloride + Pseudoephedrine hydrochloride + Guaifenesin","Opioid- cough supresent tightly controlled","",NA
2099748,"Cough Syrup With Codeine","ROG","O/L","100mg","2012-04-16","","Codeine phosphate","Opioid- cough supresent tightly controlled","",NA
2103656,"Ratio-Clonazepam","RPH","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2103737,"Ratio-Clonazepam","RPH","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2125323,"Hydromorph Contin","PFP","CR Cap","3mg","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2125331,"Hydromorph Contin","PFP","CR Cap","6mg","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2125366,"Hydromorph Contin","PFP","CR Cap","12mg","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2125382,"Hydromorph Contin","PFP","CR Cap","24mg","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2125390,"Hydromorph Contin","PFP","CR Cap","30mg","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2126486,"Phl-Methylphenidate","PHE","Tab","20mg","2012-04-16","","Methylphenidate","STIMULANT","",NA
2126494,"Phl-Methylphenidate","PHE","Tab","10mg","2012-04-16","","Methylphenidate","STIMULANT","",NA
2126648,"Fentanyl Citrate","ABB","Inj-2mL Pk","50mcg/mL","2012-04-16","","Fentanyl citrate","Opioid","",NA
2130998,"Dom-Clonazepam - Tab 0.5mg","DPC","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2131013,"Dom-Clonazepam - Tab 2mg","DPC","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2137232,"Morphine Sulphate Injection 1mg/mL","HOS","Inj Sol","1mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2137240,"Morphine Sulphate Injection 2mg/mL","HOS","Inj Sol","2mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2137267,"Morphine Sulphate Injection 50mg/mL","HOS","Inj Sol","50mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2137534,"Mylan-Alprazolam","MYL","Tab","0.25mg","2012-04-16","","Alprazolam","BZD","",NA
2137542,"Mylan-Alprazolam","MYL","Tab","0.5mg","2012-04-16","","Alprazolam","BZD","",NA
2137984,"Talwin","SAO","Tab","50mg","2012-04-16","","Pentazocine lactate","Opioid","",NA
2138018,"Demerol","SAV","Tab","50mg","2012-04-16","","Meperidine hydrochloride","Opioid","",NA
2143933,"Acetaminophen with Codeine - Caplet","ROG","Tab","8mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2145227,"Phl-Clonazepam","PHE","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2145235,"Phl-Clonazepam - Tab 1mg","PHE","Tab","1mg","2012-04-16","","Clonazepam","BZD","",NA
2145243,"Phl-Clonazepam","PHE","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2145863,"Dilaudid-XP","PFP","Inj-1mL Pk","50mg/mL","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2145901,"Hydromorphone","SDZ","Inj Sol-1mL Pk","2mg/mL","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2145928,"Hydromorphone HP-10","SDZ","Inj Sol-1mL Pk","10mg/mL","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2145936,"Hydromorphone HP-20","SDZ","Inj","20mg/mL","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2146118,"Dilaudid-HP-Plus","PFP","Inj","20mg/mL","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2146126,"Hydromorphone HP-50","SDZ","Inj-1mL Pk","50mg/mL","2012-04-16","","Hydromorphone hydrochloride","Opioid","",NA
2154234,"Acetaminophen, Caffeine & Codeine Caplet","VIP","Tab","8mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2163748,"Codeine Contin","PFP","CR Tab","100mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2163780,"Codeine Contin","PFP","CR Tab","150mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2163799,"Codeine Contin","PFP","CR Tab","200mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2163918,"Tylenol with Codeine No. 4","JAN","Tab","300mg & 60mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2163926,"Tylenol with Codeine No. 3","JAN","Tab","300mg & 15mg & 30mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2163934,"Tylenol with Codeine No. 2","JAN","Tab","300mg & 15mg & 15mg","2012-04-16","","Codeine phosphate","Opioid","",NA
2163942,"Tylenol With Codeine Elixir","JAN","O/L","160mg & 8mg/5mL","2012-04-16","","Codeine phosphate","Opioid","",NA
2169126,"Ratio-Cotridin","RPH","O/L","10mg","2012-04-16","","Codeine phosphate + Triprolidine hydrochloride + Pseudoephedrine hydrochloride","Opioid/decongestant/ antihistamine","",NA
2172917,"Calmylin Pse With Codeine","ROG","O/L","100mg","2012-04-16","","Codeine phosphate","Opioid/decongestant/ expectorant. Tightly controlled cough medica","",NA
2173344,"Nu-Clonazepam","NXP","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2173352,"Nu-Clonazepam","NXP","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2177153,"Apo-Bromazepam","APX","Tab","1.5mg","2012-04-16","","Bromazepam","BZD","",NA
2177161,"Apo-Bromazepam","APX","Tab","3mg","2012-04-16","","Bromazepam","BZD","",NA
2177188,"Apo-Bromazepam","APX","Tab","6mg","2012-04-16","","Bromazepam","BZD","",NA
2177749,"M-Eslon","ETH","ER Cap","15mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2177757,"M-Eslon","ETH","ER Cap","200mg","2012-04-16","","Morphine sulfate","Opioid","",NA
2177889,"Apo-Clonazepam","APX","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2177897,"Apo-Clonazepam","APX","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2179660,"PMS-Clonazepam- Tab 0.25mg","PMS","Tab","0.25mg","2012-04-16","","Clonazepam","BZD","",NA
2181061,"Tylenol No.1 Caplets","MCL","Tab","8mg","2012-04-16","","Acetaminophen + Codeine phosphate + Caffeine","Opioid- Over the counter","",NA
2181088,"Tylenol No.1 Forte Caplets","MCL","Tab","8mg","2012-04-16","","Acetaminophen + Codeine phosphate + Caffeine","Opioid- Over the counter","",NA
2184435,"Kadian","ABB","SR Cap","20mg","2012-04-16","","Morphine sulfate","Opioid- long term pain relief","",NA
2184443,"Kadian","ABB","SR Cap","50mg","2012-04-16","","Morphine sulfate","Opioid- long term pain relief","",NA
2184451,"Kadian","ABB","SR Cap","100mg","2012-04-16","","Morphine sulfate","Opioid- long term pain relief","",NA
2192101,"Hydromorphone","SOR","Tab","1mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- long term pain relief","",NA
2192144,"Hydromorphone","SOR","Tab","8mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- long term pain relief","",NA
2192705,"Gen-Bromazepam","GEN","Tab","1.5mg","2012-04-16","","Bromazepam","BZD","",NA
2198630,"Calmylin Ace","ROG","O/L","100mg","2012-04-16","","Codeine phosphate + Triprolidine hydrochloride + Pseudoephedrine hydrochloride","Opioid- cough supresent tightly controlled","",NA
2202441,"Oxycontin","PFP","SR Tab","10mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2202468,"Oxycontin","PFP","SR Tab","20mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2202476,"Oxycontin","PFP","SR Tab","40mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2202484,"Oxycontin","PFP","SR Tab","80mg","2012-04-16","","Oxycodone hydrochloride","Opioid- long term pain relief (high overodse risk)","",NA
2207818,"PMS-Clonazepam-R","PMS","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2220520,"Bromazepam-3 - Tab 3mg","PRD","Tab","3mg","2012-04-16","","Bromazepam","BZD","",NA
2220539,"Bromazepam-6 - Tab 6mg","PRD","Tab","6mg","2012-04-16","","Bromazepam","BZD","",NA
2221799,"Frisium","OVA","Tab","10mg","2012-04-16","","Clabazam","BZD","",NA
2223570,"Nu-Temazepam","NXP","Cap","15mg","2012-04-16","","Tumazepam","BZD","",NA
2223589,"Nu-Temazepam","NXP","Cap","30mg","2012-04-16","","Tumazepam","BZD","",NA
2224100,"Dom-Clonazepam-R - Tab 0.5mg","DPC","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2224577,"Cophylac Drops","VAE","Oral Sol","10mg","2012-04-16","","Noremethadone hydrochloride","Opioid- cough supresent tightly controlled","",NA
2225964,"Apo-Temazepam","APX","Cap","15mg","2012-04-16","","Tumazepam","BZD","",NA
2225972,"Apo-Temazepam","APX","Cap","30mg","2012-04-16","","Tumazepam","BZD","",NA
2229654,"Nitrazadon","VAL","Tab","5mg","2012-04-16","","Nitrazepam","BZD","",NA
2229655,"Nitrazadon","VAL","Tab","10mg","2012-04-16","","Nitrazepam","BZD","",NA
2229756,"Dom-Temazepam","DPC","Cap","15mg","2012-04-16","","Temazepam","BZD","",NA
2229758,"Dom-Tamazepam","DPC","Cap","30mg","2012-04-16","","Temazepam","BZD","",NA
2229760,"Temazepam-15","PRD","Cap","15mg","2012-04-16","","Temazepam","BZD","",NA
2229761,"Temazepam-30","PRD","Cap","30mg","2012-04-16","","Temazepam","BZD","",NA
2229813,"Mylan-Alprazolam","MYL","Tab","1mg","2012-04-16","","Alprazolam","BZD","",NA
2229814,"Mylan-Alprazolam","MYL","Tab","2mg","2012-04-16","","Alprazolam","BZD","",NA
2230095,"Novo-Temazepam","NOP","Cap","15mg","2012-04-16","","Temazepam","BZD","",NA
2230102,"Novo-Temazepam","NOP","Cap","30mg","2012-04-16","","Temazepam","BZD","",NA
2230302,"Codeine Contin","PFP","CR Tab","50mg","2012-04-16","","Codeine monohydrate","Long-acting opioid","",NA
2230321,"Ratio-Methylphenidate","RPH","Tab","10mg","2012-11-29","","Methylphenidate","STIMULANT","",NA
2230322,"Ratio-Methylphenidate","RPH","Tab","20mg","2012-04-16","","Methylphenidate","STIMULANT","",NA
2230366,"Clonapam","ICN","Tab","0.5mg","2012-11-29","","Clonapam","BZD","",NA
2230368,"Clonapam","VAL","Tab","1mg","2012-04-16","","Clonapam","BZD","",NA
2230369,"Clonapam","ICN","Tab","2mg","2012-11-29","","Clonapam","BZD","",NA
2230584,"Novo-Bromazepam","NOP","Tab","3mg","2012-04-16","","Bromazepam","BZD","",NA
2230585,"Novo-Bromazepam","NOP","Tab","6mg","2012-04-16","","Bromazepam","BZD","",NA
2230769,"Dalmacol","RIA","O/L","3.33mg","2012-04-16","","Hydrocodone bitartrate, etafedrine, doxylamine succinate, sodium citrate, and anhydrous alcohol","BZD","",NA
2230950,"Mylan-Clonazepam","MYL","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2230951,"Mylan-Clonazepam","MYL","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2231934,"Oxy.IR","PFP","Tab","5mg","2012-04-16","","Oxycodone hydrochloride","opioid-post operative pain perscription","",NA
2232387,"Exdol-8 Tablets","PEN","Tab","8mg","2012-04-16","","Acetaminophen + Codeine phosphate + Caffeine","Opioid- long term pain relief (high overodse risk)","",NA
2232388,"Exdol-15 Tablets","PEN","Tab","15mg & 300mg & 30mg","2012-04-16","","Acetaminophen + Codeine phosphate + Caffeine","Opioid- long term pain relief (high overodse risk)","",NA
2232389,"Exdol-30 Tablets","PEN","Tab","30mg","2012-04-16","","Acetaminophen + Codeine phosphate + Caffeine","Opioid- long term pain relief (high overodse risk)","",NA
2232658,"Procet-30","PRD","Tab","30mg","2012-04-16","","Acetaminophen + Codeine phosphate","Opioid- antitussive, antipyretic and analgesic. Moderate to severe pain","",NA
2233960,"Sandoz Clonazepam","SDZ","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2233982,"Sandoz Clonazepam","SDZ","Tab","1mg","2012-04-16","","Clonazepam","BZD","",NA
2233985,"Sandoz Clonazepam","SDZ","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2234003,"Sandoz Nitrazepam","SDZ","Tab","5mg","2012-04-16","","Nitrazepam","BZD","",NA
2234007,"Sandoz Nitrazepam","SDZ","Tab","10mg","2012-04-16","","Nitrazepam","BZD","",NA
2234510,"282","PEN","Tab","15mg","2012-11-29","","Codeine phosphate+acetylslicylic acid","Opioid[- analgesic and sedative. Perscribed when pain accompanied by muscle spasm/anxiety","",NA
2234749,"PMS-Methylphenidate","PMS","Tab","5mg","2012-04-16","","Methylphenidate","stimulant","",NA
2236872,"Methoxacet-C 1/8","ROG","Tab","8mg","2012-04-16","2018-11-12","acetaminophen+codeine phosphate+methocarbamol","Opioid-cancelled post-market ","",NA
2236948,"Phl-Clonazepam-R","PHE","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2237420,"Acetaminophen, Caffeine & 8mg Codeine","PEN","Tab","8mg","2012-04-16","2016-12-31","Clonazepam","BZD","",NA
2237578,"Spasmhalt-8","PEN","Tab","8mg","2012-04-16","","acetaminophen+codeine phosphate+methocarbamol","Opioid-pain muscle spasms","",NA
2237580,"Spasmhalt-ASA-8","PEN","Tab","8mg","2012-04-16","","acetaminophen+codeine phosphate+methocarbamol","Opioid-pain muscle spasms","",NA
2238162,"Diastat","VAL","Rect Gel-2x 5mg Pk","5mg/mL","2012-04-16","","Diazepam","BZD","",NA
2238334,"Novo-Clobazam","NOP","Tab","10mg","2012-04-16","","Clobazam","BZD","",NA
2238645,"292","PEN","Tab","30mg","2012-04-16","","ASA, Caffeine, Codeine Phosphate","Opioid- pain releif","",NA
2238646,"282 MEP","PEN","Tab","15mg","2012-04-16","","ASA, Caffeine, Codeine Phosphate","Opioid[- analgesic and sedative. Perscribed when pain accompanied by muscle spasm/anxiety","",NA
2238670,"C-2 Buffered with Codeine","PEN","Tab","8mg","2012-04-16","","ASA, Caffeine, Codeine Phosphate","Opioid[- mild to severe pain, fever, and inflammation","",NA
2239024,"Novo-Clonazepam","NOP","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2239025,"Novo-Clonazepam","NOP","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2240131,"Oxy.IR","PFP","Tab","10mg","2012-04-16","","Oxycodone hydrochloride","Opioid- mild to severe pain, fever, and inflammation","",NA
2240132,"Oxy.IR","PFP","Tab","20mg","2012-04-16","","Oxycodone hydrochloride","Opioid- mild to severe pain, fever, and inflammation","",NA
2241377,"Metadol","PMS","O/L","10mg/mL","2012-04-16","","Methadone","Opioid- perscribed for chronic severe pain but also for OUD","",NA
2242077,"Riva-Clonazepam","RIA","Tab","0.5mg","2012-04-16","","Clonazepam","BZD","",NA
2242078,"Riva-Clonazepam 2 mg","RIA","Tab","2mg","2012-04-16","","Clonazepam","BZD","",NA
2242163,"Kadian","ABB","SR Cap","10mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (extended release)","",NA
2242180,"Muscle & Back Pain Relief - 8","VIP","Tab","8mg","2012-04-16","","acetaminophen+codeine phosphate+methocarbamol","Opioid-cancelled post-market ","",NA
2242406,"Trianal C1/4","LAT","Cap","15mg","2012-04-16","","Butalbital + Acetylsalicylic acid + Caffeine + Codeine phosphate","Opioid/Barbituate","",NA
2242468,"Rivacocet","RIA","Tab","5mg","2012-04-16","","Acetaminophen + Codeine phosphate","Opioid- short-term post-operative pain relief","",NA
2243023,"Ratio-Temazepam","RPH","Cap","15mg","2012-04-16","","Temazepam","BZD","",NA
2243024,"Ratio-Temazepam","RPH","Cap","30mg","2012-04-16","","Temazepam","BZD","",NA
2243047,"Muscle & Back Pain Relief-8","PEN","Tab","8mg","2012-04-16","","acetaminophen+codeine phosphate+methocarbamol","Opioid-back pain and muscle spasms","",NA
2243063,"Covan Syrup","PMS","O/L","10mg","2012-04-16","","Codeine phosphate + Triprolidine hydrochloride + Pseudoephedrine hydrochloride","Opioid- cough supresent/ expectorant tightly controlled","",NA
2243562,"Hydromorph Contin","PFP","CR Cap","18mg","2012-04-16","","Hydromorphone hydrochloride","opioid- long term severe pain. Mostly perscribed for palliative care","",NA
2243611,"Apo-Alpraz","APX","Tab","1mg","2012-04-16","","Alprazolam","BZD- short term anxiety relief","",NA
2243612,"Apo-Alpraz TS","APX","Tab","2mg","2012-04-16","","Alprazolam","BZD- short term anxiety relief. TS stands for tablet scored (can safely be split)","",NA
2243978,"PMS-Codeine","PMS","Tab","15mg","2012-04-16","","Codeine phosphate","Opioid- short-term mild to moderate pain and cough supression","",NA
2243979,"PMS-Codeine","PMS","Tab","30mg","2012-04-16","","Codeine phosphate","Opioid- short-term mild to moderate pain and cough supression","",NA
2244010,"Balminil Codeine Nighttime + expectorant","ROG","O/L","3.33mg","2012-04-16","","Ammonium chloride, codeine phosphate, diphenhydramine","Opioid- cough supresent/ expectorant tightly controlled","",NA
2244011,"Balminil Codeine+Decongest+Expectorant","ROG","O/L","100mg","2012-04-16","","Ammonium chloride, codeine phosphate, diphenhydramine","Opioid- cough supresent/ expectorant tightly controlled","",NA
2244078,"Dimetapp-C Syrup","WYE","O/L","10mg","2012-04-16","","Codeine phosphate + Triprolidine hydrochloride + Pseudoephedrine hydrochloride","Opioid- antitussive, antihistamne and decongestant.","",NA
2244079,"Dimetane Expectorant C","PFI","O/L","100mg","2012-04-16","","brompheniramine maleate+codeine phosphate+guaifenesin+phenylphrine hrodchloride","Opioid- antitussive, antihistamne and decongestant.","",NA
2244080,"Dimetane Expectorant DC","PFI","O/L","100mg","2012-04-16","","brompheniramine maleate+hydrocodone bitartrate+guaifenesin+phenylphrine hrodchloride","Opioid- antitussive, antihistamne and decongestant.","",NA
2244290,"Metadol-D","PMS","O/L","10mg","2012-04-16","","methadone hydrochloride","Opioid- chronic severe pain and opioid use disorder","",NA
2244474,"PMS-Clobazam","PMS","Tab","10mg","2012-04-16","","Clobazam","BZD","",NA
2244508,"PMS-Butorphanol","PMS","Nas Spray","10MG","2012-04-16","","butorphanol citrate","Opioid- post-operative pain relief and short-term migraine relief. Also used in surgical anesthesia ","",NA
2244638,"Apo-Clobazam","APX","Tab","10mg","2012-04-16","","Clobazam","BZD","",NA
2244790,"Sandoz Morphine SR","SDZ","SR Tab","15mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (extended release)","",NA
2244791,"Sandoz Morphine SR","SDZ","SR Tab","30mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (extended release)","",NA
2244792,"Sandoz Morphine SR","SDZ","SR Tab","60mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (extended release)","",NA
2244814,"Co Temazepam","COB","Cap","15mg","2012-04-16","","Temazepam","BZD","",NA
2244815,"Co Temazepam","COB","Cap","30mg","2012-04-16","","Temazepam","BZD","",NA
2245230,"Apo-Nitrazepam","APX","Tab","5mg","2012-04-16","","Nitrazepam","BZD","",NA
2245231,"Apo-Nitrazepam","APX","Tab","10mg","2012-04-16","","Nitrazepam","BZD","",NA
2245284,"PMS-Morphine Sulfate","PMS","SR Tab","15mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (immediate release)","",NA
2245285,"PMS-Morphine Sulfate","PMS","SR Tab","30mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (immediate release)","",NA
2245286,"PMS-Morphine Sulfate","PMS","SR Tab","60mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (immediate release)","",NA
2245287,"PMS-Morphine Sulfate SR","PMS","SR Tab","100mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (sustained release)","",NA
2245288,"PMS-Morphine Sulfate SR","PMS","SR Tab","200mg","2012-04-16","","Morphine sulfate","Opioid - long term pain relief (sustained release)","",NA
2245592,"Damylin With Codeine Syrup","RIA","O/L","3.3mg","2012-04-16","","Codeine phosphate","Opioid- cough supresent tightly controlled","",NA
2245703,"Hydromorph.IR-2mg","PFP","Tab","2mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- post-operative pain relief and short-term migraine relief. Mostly short-term severe pain relief to supplement other opioids","",NA
2245704,"Hydromorph.IR - 4mg","PFP","Tab","4mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- post-operative pain relief and short-term migraine relief. Mostly short-term severe pain relief to supplement other opioids","",NA
2245705,"Hydromorph.IR - 8mg","PFP","Tab","8mg","2012-04-16","","Hydromorphone hydrochloride","Opioid- post-operative pain relief and short-term migraine relief. Mostly short-term severe pain relief to supplement other opioids","",NA
2245709,"Benylin 2 Cold And Flu With Codeine","MCL","O/L","100mg","2012-04-16","","codeine phosphate+guaifenesin+pseudoephedrine hydrochloride","Opioid- cough supresent/ expectorant tightly controlled","",NA
2245758,"PMS-Oxycodone-Acetaminophen","PMS","Tab","5mg & 325mg","2012-11-29","","Acetaminophen + Codeine phosphate","Opioid- mild to moderate acute pain ","",NA
2245784,"Dom-Lorazepam","DPC","Tab","0.5mg","2012-04-16","","Lorazepam","BZD","",NA
